Selectivity,end,end_year,start_year,Sex,year,Age,proportion,year2
Fishery,46,2021,1995,Female,2010,9,0.9999528164976768,2010
Fishery,46,2021,1995,Female,2011,9,0.9999528164976768,2011
Fishery,46,2021,1995,Female,2012,9,0.9999528164976768,2012
Fishery,46,2021,1995,Female,2013,9,0.9999528164976768,2013
Fishery,46,2021,1995,Female,2014,9,0.9999528164976768,2014
Fishery,46,2021,1995,Female,2015,9,0.9999528164976768,2015
Fishery,46,2021,1995,Female,2016,9,0.9999528164976768,2016
Fishery,46,2021,1995,Female,2017,9,0.9999528164976768,2017
Fishery,46,2021,1995,Female,2018,9,0.9999528164976768,2018
Fishery,46,2021,1995,Female,2019,9,0.9999528164976768,2019
Fishery,46,2021,1995,Female,2020,9,0.9999528164976768,2020
Fishery,46,2021,1995,Female,2021,9,0.9999528164976768,2021
Fishery,48,2023,2022,Female,2022,9,0.9999999999982634,2022
Fishery,48,2023,2022,Female,2023,9,0.9999999999982634,2023
Survey,24,1999,1975,Male,1975,9,0.7000958732853815,1975
Survey,24,1999,1975,Male,1976,9,0.7000958732853815,1976
Survey,24,1999,1975,Male,1977,9,0.7000958732853815,1977
Survey,24,1999,1975,Male,1978,9,0.7000958732853815,1978
Survey,24,1999,1975,Male,1979,9,0.7000958732853815,1979
Survey,24,1999,1975,Male,1980,9,0.7000958732853815,1980
Survey,24,1999,1975,Male,1981,9,0.7000958732853815,1981
Survey,24,1999,1975,Male,1982,9,0.7000958732853815,1982
Survey,24,1999,1975,Male,1983,9,0.7000958732853815,1983
Survey,24,1999,1975,Male,1984,9,0.7000958732853815,1984
Survey,24,1999,1975,Male,1985,9,0.7000958732853815,1985
Survey,24,1999,1975,Male,1986,9,0.7000958732853815,1986
Survey,24,1999,1975,Male,1987,9,0.7000958732853815,1987
Survey,24,1999,1975,Male,1988,9,0.7000958732853815,1988
Survey,24,1999,1975,Male,1989,9,0.7000958732853815,1989
Survey,24,1999,1975,Male,1990,9,0.7000958732853815,1990
Survey,24,1999,1975,Male,1991,9,0.7000958732853815,1991
Survey,24,1999,1975,Male,1992,9,0.7000958732853815,1992
Survey,24,1999,1975,Male,1993,9,0.7000958732853815,1993
Survey,24,1999,1975,Male,1994,9,0.7000958732853815,1994
Survey,24,1999,1975,Male,1995,9,0.7000958732853815,1995
Survey,24,1999,1975,Male,1996,9,0.7000958732853815,1996
Survey,24,1999,1975,Male,1997,9,0.7000958732853815,1997
Survey,24,1999,1975,Male,1998,9,0.7000958732853815,1998
Survey,24,1999,1975,Male,1999,9,0.7000958732853815,1999
Survey,40,2015,2000,Male,2000,9,0.4047289295739143,2000
Survey,40,2015,2000,Male,2001,9,0.4047289295739143,2001
Survey,40,2015,2000,Male,2002,9,0.4047289295739143,2002
Survey,40,2015,2000,Male,2003,9,0.4047289295739143,2003
Survey,40,2015,2000,Male,2004,9,0.4047289295739143,2004
Survey,40,2015,2000,Male,2005,9,0.4047289295739143,2005
Survey,40,2015,2000,Male,2006,9,0.4047289295739143,2006
Survey,40,2015,2000,Male,2007,9,0.4047289295739143,2007
Survey,40,2015,2000,Male,2008,9,0.4047289295739143,2008
Survey,40,2015,2000,Male,2009,9,0.4047289295739143,2009
Survey,40,2015,2000,Male,2010,9,0.4047289295739143,2010
Survey,40,2015,2000,Male,2011,9,0.4047289295739143,2011
Survey,40,2015,2000,Male,2012,9,0.4047289295739143,2012
Survey,40,2015,2000,Male,2013,9,0.4047289295739143,2013
Survey,40,2015,2000,Male,2014,9,0.4047289295739143,2014
Survey,40,2015,2000,Male,2015,9,0.4047289295739143,2015
Survey,48,2023,2016,Male,2016,9,1,2016
Survey,48,2023,2016,Male,2017,9,1,2017
Survey,48,2023,2016,Male,2018,9,1,2018
Survey,48,2023,2016,Male,2019,9,1,2019
Survey,48,2023,2016,Male,2020,9,1,2020
Survey,48,2023,2016,Male,2021,9,1,2021
Survey,48,2023,2016,Male,2022,9,1,2022
Survey,48,2023,2016,Male,2023,9,1,2023
Survey,24,1999,1975,Female,1975,9,0.9964954403733138,1975
Survey,24,1999,1975,Female,1976,9,0.9964954403733138,1976
Survey,24,1999,1975,Female,1977,9,0.9964954403733138,1977
Survey,24,1999,1975,Female,1978,9,0.9964954403733138,1978
Survey,24,1999,1975,Female,1979,9,0.9964954403733138,1979
Survey,24,1999,1975,Female,1980,9,0.9964954403733138,1980
Survey,24,1999,1975,Female,1981,9,0.9964954403733138,1981
Survey,24,1999,1975,Female,1982,9,0.9964954403733138,1982
Survey,24,1999,1975,Female,1983,9,0.9964954403733138,1983
Survey,24,1999,1975,Female,1984,9,0.9964954403733138,1984
Survey,24,1999,1975,Female,1985,9,0.9964954403733138,1985
Survey,24,1999,1975,Female,1986,9,0.9964954403733138,1986
Survey,24,1999,1975,Female,1987,9,0.9964954403733138,1987
Survey,24,1999,1975,Female,1988,9,0.9964954403733138,1988
Survey,24,1999,1975,Female,1989,9,0.9964954403733138,1989
Survey,24,1999,1975,Female,1990,9,0.9964954403733138,1990
Survey,24,1999,1975,Female,1991,9,0.9964954403733138,1991
Survey,24,1999,1975,Female,1992,9,0.9964954403733138,1992
Survey,24,1999,1975,Female,1993,9,0.9964954403733138,1993
Survey,24,1999,1975,Female,1994,9,0.9964954403733138,1994
Survey,24,1999,1975,Female,1995,9,0.9964954403733138,1995
Survey,24,1999,1975,Female,1996,9,0.9964954403733138,1996
Survey,24,1999,1975,Female,1997,9,0.9964954403733138,1997
Survey,24,1999,1975,Female,1998,9,0.9964954403733138,1998
Survey,24,1999,1975,Female,1999,9,0.9964954403733138,1999
Survey,40,2015,2000,Female,2000,9,0.9858936959393917,2000
Survey,40,2015,2000,Female,2001,9,0.9858936959393917,2001
Survey,40,2015,2000,Female,2002,9,0.9858936959393917,2002
Survey,40,2015,2000,Female,2003,9,0.9858936959393917,2003
Survey,40,2015,2000,Female,2004,9,0.9858936959393917,2004
Survey,40,2015,2000,Female,2005,9,0.9858936959393917,2005
Survey,40,2015,2000,Female,2006,9,0.9858936959393917,2006
Survey,40,2015,2000,Female,2007,9,0.9858936959393917,2007
Survey,40,2015,2000,Female,2008,9,0.9858936959393917,2008
Survey,40,2015,2000,Female,2009,9,0.9858936959393917,2009
Survey,40,2015,2000,Female,2010,9,0.9858936959393917,2010
Survey,40,2015,2000,Female,2011,9,0.9858936959393917,2011
Survey,40,2015,2000,Female,2012,9,0.9858936959393917,2012
Survey,40,2015,2000,Female,2013,9,0.9858936959393917,2013
Survey,40,2015,2000,Female,2014,9,0.9858936959393917,2014
Survey,40,2015,2000,Female,2015,9,0.9858936959393917,2015
Survey,48,2023,2016,Female,2016,9,1,2016
Survey,48,2023,2016,Female,2017,9,1,2017
Survey,48,2023,2016,Female,2018,9,1,2018
Survey,48,2023,2016,Female,2019,9,1,2019
Survey,48,2023,2016,Female,2020,9,1,2020
Survey,48,2023,2016,Female,2021,9,1,2021
Survey,48,2023,2016,Female,2022,9,1,2022
Survey,48,2023,2016,Female,2023,9,1,2023
Fishery,19,1994,1975,Male,1975,10,0.792242310107266,1975
Fishery,19,1994,1975,Male,1976,10,0.792242310107266,1976
Fishery,19,1994,1975,Male,1977,10,0.792242310107266,1977
Fishery,19,1994,1975,Male,1978,10,0.792242310107266,1978
Fishery,19,1994,1975,Male,1979,10,0.792242310107266,1979
Fishery,19,1994,1975,Male,1980,10,0.792242310107266,1980
Fishery,19,1994,1975,Male,1981,10,0.792242310107266,1981
Fishery,19,1994,1975,Male,1982,10,0.792242310107266,1982
Fishery,19,1994,1975,Male,1983,10,0.792242310107266,1983
Fishery,19,1994,1975,Male,1984,10,0.792242310107266,1984
Fishery,19,1994,1975,Male,1985,10,0.792242310107266,1985
Fishery,19,1994,1975,Male,1986,10,0.792242310107266,1986
Fishery,19,1994,1975,Male,1987,10,0.792242310107266,1987
Fishery,19,1994,1975,Male,1988,10,0.792242310107266,1988
Fishery,19,1994,1975,Male,1989,10,0.792242310107266,1989
Fishery,19,1994,1975,Male,1990,10,0.792242310107266,1990
Fishery,19,1994,1975,Male,1991,10,0.792242310107266,1991
Fishery,19,1994,1975,Male,1992,10,0.792242310107266,1992
Fishery,19,1994,1975,Male,1993,10,0.792242310107266,1993
Fishery,19,1994,1975,Male,1994,10,0.792242310107266,1994
Fishery,46,2021,1995,Male,1995,10,0.9930601914497856,1995
Fishery,46,2021,1995,Male,1996,10,0.9930601914497856,1996
Fishery,46,2021,1995,Male,1997,10,0.9930601914497856,1997
Fishery,46,2021,1995,Male,1998,10,0.9930601914497856,1998
Fishery,46,2021,1995,Male,1999,10,0.9930601914497856,1999
Fishery,46,2021,1995,Male,2000,10,0.9930601914497856,2000
Fishery,46,2021,1995,Male,2001,10,0.9930601914497856,2001
Fishery,46,2021,1995,Male,2002,10,0.9930601914497856,2002
Fishery,46,2021,1995,Male,2003,10,0.9930601914497856,2003
Fishery,46,2021,1995,Male,2004,10,0.9930601914497856,2004
Fishery,46,2021,1995,Male,2005,10,0.9930601914497856,2005
Fishery,46,2021,1995,Male,2006,10,0.9930601914497856,2006
Fishery,46,2021,1995,Male,2007,10,0.9930601914497856,2007
Fishery,46,2021,1995,Male,2008,10,0.9930601914497856,2008
Fishery,46,2021,1995,Male,2009,10,0.9930601914497856,2009
Fishery,46,2021,1995,Male,2010,10,0.9930601914497856,2010
Fishery,46,2021,1995,Male,2011,10,0.9930601914497856,2011
Fishery,46,2021,1995,Male,2012,10,0.9930601914497856,2012
Fishery,46,2021,1995,Male,2013,10,0.9930601914497856,2013
Fishery,46,2021,1995,Male,2014,10,0.9930601914497856,2014
Fishery,46,2021,1995,Male,2015,10,0.9930601914497856,2015
Fishery,46,2021,1995,Male,2016,10,0.9930601914497856,2016
Fishery,46,2021,1995,Male,2017,10,0.9930601914497856,2017
Fishery,46,2021,1995,Male,2018,10,0.9930601914497856,2018
Fishery,46,2021,1995,Male,2019,10,0.9930601914497856,2019
Fishery,46,2021,1995,Male,2020,10,0.9930601914497856,2020
Fishery,46,2021,1995,Male,2021,10,0.9930601914497856,2021
Fishery,48,2023,2022,Male,2022,10,0.8803143390358271,2022
Fishery,48,2023,2022,Male,2023,10,0.8803143390358271,2023
Fishery,19,1994,1975,Female,1975,10,0.953938398485515,1975
Fishery,19,1994,1975,Female,1976,10,0.953938398485515,1976
Fishery,19,1994,1975,Female,1977,10,0.953938398485515,1977
Fishery,19,1994,1975,Female,1978,10,0.953938398485515,1978
Fishery,19,1994,1975,Female,1979,10,0.953938398485515,1979
Fishery,19,1994,1975,Female,1980,10,0.953938398485515,1980
Fishery,19,1994,1975,Female,1981,10,0.953938398485515,1981
Fishery,19,1994,1975,Female,1982,10,0.953938398485515,1982
Fishery,19,1994,1975,Female,1983,10,0.953938398485515,1983
Fishery,19,1994,1975,Female,1984,10,0.953938398485515,1984
Fishery,19,1994,1975,Female,1985,10,0.953938398485515,1985
Fishery,19,1994,1975,Female,1986,10,0.953938398485515,1986
Fishery,19,1994,1975,Female,1987,10,0.953938398485515,1987
Fishery,19,1994,1975,Female,1988,10,0.953938398485515,1988
Fishery,19,1994,1975,Female,1989,10,0.953938398485515,1989
Fishery,19,1994,1975,Female,1990,10,0.953938398485515,1990
Fishery,19,1994,1975,Female,1991,10,0.953938398485515,1991
Fishery,19,1994,1975,Female,1992,10,0.953938398485515,1992
Fishery,19,1994,1975,Female,1993,10,0.953938398485515,1993
Fishery,19,1994,1975,Female,1994,10,0.953938398485515,1994
Fishery,46,2021,1995,Female,1995,10,0.9999918760905214,1995
Fishery,46,2021,1995,Female,1996,10,0.9999918760905214,1996
Fishery,46,2021,1995,Female,1997,10,0.9999918760905214,1997
Fishery,46,2021,1995,Female,1998,10,0.9999918760905214,1998
Fishery,46,2021,1995,Female,1999,10,0.9999918760905214,1999
Fishery,46,2021,1995,Female,2000,10,0.9999918760905214,2000
Fishery,46,2021,1995,Female,2001,10,0.9999918760905214,2001
Fishery,46,2021,1995,Female,2002,10,0.9999918760905214,2002
Fishery,46,2021,1995,Female,2003,10,0.9999918760905214,2003
Fishery,46,2021,1995,Female,2004,10,0.9999918760905214,2004
Fishery,46,2021,1995,Female,2005,10,0.9999918760905214,2005
Fishery,46,2021,1995,Female,2006,10,0.9999918760905214,2006
Fishery,46,2021,1995,Female,2007,10,0.9999918760905214,2007
Fishery,46,2021,1995,Female,2008,10,0.9999918760905214,2008
Fishery,46,2021,1995,Female,2009,10,0.9999918760905214,2009
Fishery,46,2021,1995,Female,2010,10,0.9999918760905214,2010
Fishery,46,2021,1995,Female,2011,10,0.9999918760905214,2011
Fishery,46,2021,1995,Female,2012,10,0.9999918760905214,2012
Fishery,46,2021,1995,Female,2013,10,0.9999918760905214,2013
Fishery,46,2021,1995,Female,2014,10,0.9999918760905214,2014
Fishery,46,2021,1995,Female,2015,10,0.9999918760905214,2015
Fishery,46,2021,1995,Female,2016,10,0.9999918760905214,2016
Fishery,46,2021,1995,Female,2017,10,0.9999918760905214,2017
Fishery,46,2021,1995,Female,2018,10,0.9999918760905214,2018
Fishery,46,2021,1995,Female,2019,10,0.9999918760905214,2019
Fishery,46,2021,1995,Female,2020,10,0.9999918760905214,2020
Fishery,46,2021,1995,Female,2021,10,0.9999918760905214,2021
Fishery,48,2023,2022,Female,2022,10,0.9999999999999911,2022
Fishery,48,2023,2022,Female,2023,10,0.9999999999999911,2023
Survey,24,1999,1975,Male,1975,10,0.792242310107266,1975
Survey,24,1999,1975,Male,1976,10,0.792242310107266,1976
Survey,24,1999,1975,Male,1977,10,0.792242310107266,1977
Survey,24,1999,1975,Male,1978,10,0.792242310107266,1978
Survey,24,1999,1975,Male,1979,10,0.792242310107266,1979
Survey,24,1999,1975,Male,1980,10,0.792242310107266,1980
Survey,24,1999,1975,Male,1981,10,0.792242310107266,1981
Survey,24,1999,1975,Male,1982,10,0.792242310107266,1982
Survey,24,1999,1975,Male,1983,10,0.792242310107266,1983
Survey,24,1999,1975,Male,1984,10,0.792242310107266,1984
Survey,24,1999,1975,Male,1985,10,0.792242310107266,1985
Survey,24,1999,1975,Male,1986,10,0.792242310107266,1986
Survey,24,1999,1975,Male,1987,10,0.792242310107266,1987
Survey,24,1999,1975,Male,1988,10,0.792242310107266,1988
Survey,24,1999,1975,Male,1989,10,0.792242310107266,1989
Survey,24,1999,1975,Male,1990,10,0.792242310107266,1990
Survey,24,1999,1975,Male,1991,10,0.792242310107266,1991
Survey,24,1999,1975,Male,1992,10,0.792242310107266,1992
Survey,24,1999,1975,Male,1993,10,0.792242310107266,1993
Survey,24,1999,1975,Male,1994,10,0.792242310107266,1994
Survey,24,1999,1975,Male,1995,10,0.792242310107266,1995
Survey,24,1999,1975,Male,1996,10,0.792242310107266,1996
Survey,24,1999,1975,Male,1997,10,0.792242310107266,1997
Survey,24,1999,1975,Male,1998,10,0.792242310107266,1998
Survey,24,1999,1975,Male,1999,10,0.792242310107266,1999
Survey,40,2015,2000,Male,2000,10,0.4994688494965796,2000
Survey,40,2015,2000,Male,2001,10,0.4994688494965796,2001
Survey,40,2015,2000,Male,2002,10,0.4994688494965796,2002
Survey,40,2015,2000,Male,2003,10,0.4994688494965796,2003
Survey,40,2015,2000,Male,2004,10,0.4994688494965796,2004
Survey,40,2015,2000,Male,2005,10,0.4994688494965796,2005
Survey,40,2015,2000,Male,2006,10,0.4994688494965796,2006
Survey,40,2015,2000,Male,2007,10,0.4994688494965796,2007
Survey,40,2015,2000,Male,2008,10,0.4994688494965796,2008
Survey,40,2015,2000,Male,2009,10,0.4994688494965796,2009
Survey,40,2015,2000,Male,2010,10,0.4994688494965796,2010
Survey,40,2015,2000,Male,2011,10,0.4994688494965796,2011
Survey,40,2015,2000,Male,2012,10,0.4994688494965796,2012
Survey,40,2015,2000,Male,2013,10,0.4994688494965796,2013
Survey,40,2015,2000,Male,2014,10,0.4994688494965796,2014
Survey,40,2015,2000,Male,2015,10,0.4994688494965796,2015
Survey,48,2023,2016,Male,2016,10,1,2016
Survey,48,2023,2016,Male,2017,10,1,2017
Survey,48,2023,2016,Male,2018,10,1,2018
Survey,48,2023,2016,Male,2019,10,1,2019
Survey,48,2023,2016,Male,2020,10,1,2020
Survey,48,2023,2016,Male,2021,10,1,2021
Survey,48,2023,2016,Male,2022,10,1,2022
Survey,48,2023,2016,Male,2023,10,1,2023
Survey,24,1999,1975,Female,1975,10,0.9990138816547613,1975
Survey,24,1999,1975,Female,1976,10,0.9990138816547613,1976
Survey,24,1999,1975,Female,1977,10,0.9990138816547613,1977
Survey,24,1999,1975,Female,1978,10,0.9990138816547613,1978
Survey,24,1999,1975,Female,1979,10,0.9990138816547613,1979
Survey,24,1999,1975,Female,1980,10,0.9990138816547613,1980
Survey,24,1999,1975,Female,1981,10,0.9990138816547613,1981
Survey,24,1999,1975,Female,1982,10,0.9990138816547613,1982
Survey,24,1999,1975,Female,1983,10,0.9990138816547613,1983
Survey,24,1999,1975,Female,1984,10,0.9990138816547613,1984
Survey,24,1999,1975,Female,1985,10,0.9990138816547613,1985
Survey,24,1999,1975,Female,1986,10,0.9990138816547613,1986
Survey,24,1999,1975,Female,1987,10,0.9990138816547613,1987
Survey,24,1999,1975,Female,1988,10,0.9990138816547613,1988
Survey,24,1999,1975,Female,1989,10,0.9990138816547613,1989
Survey,24,1999,1975,Female,1990,10,0.9990138816547613,1990
Survey,24,1999,1975,Female,1991,10,0.9990138816547613,1991
Survey,24,1999,1975,Female,1992,10,0.9990138816547613,1992
Survey,24,1999,1975,Female,1993,10,0.9990138816547613,1993
Survey,24,1999,1975,Female,1994,10,0.9990138816547613,1994
Survey,24,1999,1975,Female,1995,10,0.9990138816547613,1995
Survey,24,1999,1975,Female,1996,10,0.9990138816547613,1996
Survey,24,1999,1975,Female,1997,10,0.9990138816547613,1997
Survey,24,1999,1975,Female,1998,10,0.9990138816547613,1998
Survey,24,1999,1975,Female,1999,10,0.9990138816547613,1999
Survey,40,2015,2000,Female,2000,10,0.9955387709522479,2000
Survey,40,2015,2000,Female,2001,10,0.9955387709522479,2001
Survey,40,2015,2000,Female,2002,10,0.9955387709522479,2002
Survey,40,2015,2000,Female,2003,10,0.9955387709522479,2003
Survey,40,2015,2000,Female,2004,10,0.9955387709522479,2004
Survey,40,2015,2000,Female,2005,10,0.9955387709522479,2005
Survey,40,2015,2000,Female,2006,10,0.9955387709522479,2006
Survey,40,2015,2000,Female,2007,10,0.9955387709522479,2007
Survey,40,2015,2000,Female,2008,10,0.9955387709522479,2008
Survey,40,2015,2000,Female,2009,10,0.9955387709522479,2009
Survey,40,2015,2000,Female,2010,10,0.9955387709522479,2010
Survey,40,2015,2000,Female,2011,10,0.9955387709522479,2011
Survey,40,2015,2000,Female,2012,10,0.9955387709522479,2012
Survey,40,2015,2000,Female,2013,10,0.9955387709522479,2013
Survey,40,2015,2000,Female,2014,10,0.9955387709522479,2014
Survey,40,2015,2000,Female,2015,10,0.9955387709522479,2015
Survey,48,2023,2016,Female,2016,10,1,2016
Survey,48,2023,2016,Female,2017,10,1,2017
Survey,48,2023,2016,Female,2018,10,1,2018
Survey,48,2023,2016,Female,2019,10,1,2019
Survey,48,2023,2016,Female,2020,10,1,2020
Survey,48,2023,2016,Female,2021,10,1,2021
Survey,48,2023,2016,Female,2022,10,1,2022
Survey,48,2023,2016,Female,2023,10,1,2023
Fishery,19,1994,1975,Male,1975,11,0.861670597702205,1975
Fishery,19,1994,1975,Male,1976,11,0.861670597702205,1976
Fishery,19,1994,1975,Male,1977,11,0.861670597702205,1977
Fishery,19,1994,1975,Male,1978,11,0.861670597702205,1978
Fishery,19,1994,1975,Male,1979,11,0.861670597702205,1979
Fishery,19,1994,1975,Male,1980,11,0.861670597702205,1980
Fishery,19,1994,1975,Male,1981,11,0.861670597702205,1981
Fishery,19,1994,1975,Male,1982,11,0.861670597702205,1982
Fishery,19,1994,1975,Male,1983,11,0.861670597702205,1983
Fishery,19,1994,1975,Male,1984,11,0.861670597702205,1984
Fishery,19,1994,1975,Male,1985,11,0.861670597702205,1985
Fishery,19,1994,1975,Male,1986,11,0.861670597702205,1986
Fishery,19,1994,1975,Male,1987,11,0.861670597702205,1987
Fishery,19,1994,1975,Male,1988,11,0.861670597702205,1988
Fishery,19,1994,1975,Male,1989,11,0.861670597702205,1989
Fishery,19,1994,1975,Male,1990,11,0.861670597702205,1990
Fishery,19,1994,1975,Male,1991,11,0.861670597702205,1991
Fishery,19,1994,1975,Male,1992,11,0.861670597702205,1992
Fishery,19,1994,1975,Male,1993,11,0.861670597702205,1993
Fishery,19,1994,1975,Male,1994,11,0.861670597702205,1994
Fishery,46,2021,1995,Male,1995,11,0.997169436902433,1995
Fishery,46,2021,1995,Male,1996,11,0.997169436902433,1996
Fishery,46,2021,1995,Male,1997,11,0.997169436902433,1997
Fishery,46,2021,1995,Male,1998,11,0.997169436902433,1998
Fishery,46,2021,1995,Male,1999,11,0.997169436902433,1999
Fishery,46,2021,1995,Male,2000,11,0.997169436902433,2000
Fishery,46,2021,1995,Male,2001,11,0.997169436902433,2001
Fishery,46,2021,1995,Male,2002,11,0.997169436902433,2002
Fishery,46,2021,1995,Male,2003,11,0.997169436902433,2003
Fishery,46,2021,1995,Male,2004,11,0.997169436902433,2004
Fishery,46,2021,1995,Male,2005,11,0.997169436902433,2005
Fishery,46,2021,1995,Male,2006,11,0.997169436902433,2006
Fishery,46,2021,1995,Male,2007,11,0.997169436902433,2007
Fishery,46,2021,1995,Male,2008,11,0.997169436902433,2008
Fishery,46,2021,1995,Male,2009,11,0.997169436902433,2009
Fishery,46,2021,1995,Male,2010,11,0.997169436902433,2010
Fishery,46,2021,1995,Male,2011,11,0.997169436902433,2011
Fishery,46,2021,1995,Male,2012,11,0.997169436902433,2012
Fishery,46,2021,1995,Male,2013,11,0.997169436902433,2013
Fishery,46,2021,1995,Male,2014,11,0.997169436902433,2014
Fishery,46,2021,1995,Male,2015,11,0.997169436902433,2015
Fishery,46,2021,1995,Male,2016,11,0.997169436902433,2016
Fishery,46,2021,1995,Male,2017,11,0.997169436902433,2017
Fishery,46,2021,1995,Male,2018,11,0.997169436902433,2018
Fishery,46,2021,1995,Male,2019,11,0.997169436902433,2019
Fishery,46,2021,1995,Male,2020,11,0.997169436902433,2020
Fishery,46,2021,1995,Male,2021,11,0.997169436902433,2021
Fishery,48,2023,2022,Male,2022,11,0.9223483645740012,2022
Fishery,48,2023,2022,Male,2023,11,0.9223483645740012,2023
Fishery,19,1994,1975,Female,1975,11,0.9712894492011236,1975
Fishery,19,1994,1975,Female,1976,11,0.9712894492011236,1976
Fishery,19,1994,1975,Female,1977,11,0.9712894492011236,1977
Fishery,19,1994,1975,Female,1978,11,0.9712894492011236,1978
Fishery,19,1994,1975,Female,1979,11,0.9712894492011236,1979
Fishery,19,1994,1975,Female,1980,11,0.9712894492011236,1980
Fishery,19,1994,1975,Female,1981,11,0.9712894492011236,1981
Fishery,19,1994,1975,Female,1982,11,0.9712894492011236,1982
Fishery,19,1994,1975,Female,1983,11,0.9712894492011236,1983
Fishery,19,1994,1975,Female,1984,11,0.9712894492011236,1984
Fishery,19,1994,1975,Female,1985,11,0.9712894492011236,1985
Fishery,19,1994,1975,Female,1986,11,0.9712894492011236,1986
Fishery,19,1994,1975,Female,1987,11,0.9712894492011236,1987
Fishery,19,1994,1975,Female,1988,11,0.9712894492011236,1988
Fishery,19,1994,1975,Female,1989,11,0.9712894492011236,1989
Fishery,19,1994,1975,Female,1990,11,0.9712894492011236,1990
Fishery,19,1994,1975,Female,1991,11,0.9712894492011236,1991
Fishery,19,1994,1975,Female,1992,11,0.9712894492011236,1992
Fishery,19,1994,1975,Female,1993,11,0.9712894492011236,1993
Fishery,19,1994,1975,Female,1994,11,0.9712894492011236,1994
Fishery,46,2021,1995,Female,1995,11,0.9999986012956238,1995
Fishery,46,2021,1995,Female,1996,11,0.9999986012956238,1996
Fishery,46,2021,1995,Female,1997,11,0.9999986012956238,1997
Fishery,46,2021,1995,Female,1998,11,0.9999986012956238,1998
Fishery,46,2021,1995,Female,1999,11,0.9999986012956238,1999
Fishery,46,2021,1995,Female,2000,11,0.9999986012956238,2000
Fishery,46,2021,1995,Female,2001,11,0.9999986012956238,2001
Fishery,46,2021,1995,Female,2002,11,0.9999986012956238,2002
Fishery,46,2021,1995,Female,2003,11,0.9999986012956238,2003
Fishery,46,2021,1995,Female,2004,11,0.9999986012956238,2004
Fishery,46,2021,1995,Female,2005,11,0.9999986012956238,2005
Fishery,46,2021,1995,Female,2006,11,0.9999986012956238,2006
Fishery,46,2021,1995,Female,2007,11,0.9999986012956238,2007
Fishery,46,2021,1995,Female,2008,11,0.9999986012956238,2008
Fishery,46,2021,1995,Female,2009,11,0.9999986012956238,2009
Fishery,46,2021,1995,Female,2010,11,0.9999986012956238,2010
Fishery,46,2021,1995,Female,2011,11,0.9999986012956238,2011
Fishery,46,2021,1995,Female,2012,11,0.9999986012956238,2012
Fishery,46,2021,1995,Female,2013,11,0.9999986012956238,2013
Fishery,46,2021,1995,Female,2014,11,0.9999986012956238,2014
Fishery,46,2021,1995,Female,2015,11,0.9999986012956238,2015
Fishery,46,2021,1995,Female,2016,11,0.9999986012956238,2016
Fishery,46,2021,1995,Female,2017,11,0.9999986012956238,2017
Fishery,46,2021,1995,Female,2018,11,0.9999986012956238,2018
Fishery,46,2021,1995,Female,2019,11,0.9999986012956238,2019
Fishery,46,2021,1995,Female,2020,11,0.9999986012956238,2020
Fishery,46,2021,1995,Female,2021,11,0.9999986012956238,2021
Fishery,48,2023,2022,Female,2022,11,1,2022
Fishery,48,2023,2022,Female,2023,11,1,2023
Survey,24,1999,1975,Male,1975,11,0.861670597702205,1975
Survey,24,1999,1975,Male,1976,11,0.861670597702205,1976
Survey,24,1999,1975,Male,1977,11,0.861670597702205,1977
Survey,24,1999,1975,Male,1978,11,0.861670597702205,1978
Survey,24,1999,1975,Male,1979,11,0.861670597702205,1979
Survey,24,1999,1975,Male,1980,11,0.861670597702205,1980
Survey,24,1999,1975,Male,1981,11,0.861670597702205,1981
Survey,24,1999,1975,Male,1982,11,0.861670597702205,1982
Survey,24,1999,1975,Male,1983,11,0.861670597702205,1983
Survey,24,1999,1975,Male,1984,11,0.861670597702205,1984
Survey,24,1999,1975,Male,1985,11,0.861670597702205,1985
Survey,24,1999,1975,Male,1986,11,0.861670597702205,1986
Survey,24,1999,1975,Male,1987,11,0.861670597702205,1987
Survey,24,1999,1975,Male,1988,11,0.861670597702205,1988
Survey,24,1999,1975,Male,1989,11,0.861670597702205,1989
Survey,24,1999,1975,Male,1990,11,0.861670597702205,1990
Survey,24,1999,1975,Male,1991,11,0.861670597702205,1991
Survey,24,1999,1975,Male,1992,11,0.861670597702205,1992
Survey,24,1999,1975,Male,1993,11,0.861670597702205,1993
Survey,24,1999,1975,Male,1994,11,0.861670597702205,1994
Survey,24,1999,1975,Male,1995,11,0.861670597702205,1995
Survey,24,1999,1975,Male,1996,11,0.861670597702205,1996
Survey,24,1999,1975,Male,1997,11,0.861670597702205,1997
Survey,24,1999,1975,Male,1998,11,0.861670597702205,1998
Survey,24,1999,1975,Male,1999,11,0.861670597702205,1999
Survey,40,2015,2000,Male,2000,11,0.5942469242006844,2000
Survey,40,2015,2000,Male,2001,11,0.5942469242006844,2001
Survey,40,2015,2000,Male,2002,11,0.5942469242006844,2002
Survey,40,2015,2000,Male,2003,11,0.5942469242006844,2003
Survey,40,2015,2000,Male,2004,11,0.5942469242006844,2004
Survey,40,2015,2000,Male,2005,11,0.5942469242006844,2005
Survey,40,2015,2000,Male,2006,11,0.5942469242006844,2006
Survey,40,2015,2000,Male,2007,11,0.5942469242006844,2007
Survey,40,2015,2000,Male,2008,11,0.5942469242006844,2008
Survey,40,2015,2000,Male,2009,11,0.5942469242006844,2009
